Time,Longitude,Latitude,AccelX,AccelY,AccelZ,OrientX,OrientY,OrientZ,MagneticX,MagneticY,MagneticZ,Bearing,Speed,gpsAccuracy,Entropy
1311279102639,-71.06265988,42.37133355,-0.11401017,-0.229759603,9.117123516,115.6986365,1.453608889,-0.734016583,-40.06120573,-18.49773433,-21.24983036,118.4021161,5.000000553,1.732106747,0.994335622
1311279103714,-71.06369762,42.37172195,4.26543E-05,0.313280141,9.697765511,348.0016501,-1.99983285,-0.999788474,18.00076847,71.81429361,14.00149204,123.4061836,12.50007458,3.000104795,0.869577199
1311279107930,-71.06310271,42.37147385,-1.075966385,-0.762673522,9.61599381,345.0000416,5.000348855,-5.999589485,21.50111546,73.31467932,14.50088888,115.3172138,9.750009274,2.000121982,0.950870091
1311279111801,-71.06275853,42.37133446,-0.572002926,-0.503926142,10.07913961,342.0039955,3.000081859,-2.999674865,25.06297846,70.81345414,13.5006859,119.1882895,7.750040101,3.0000193,0.926332247
1311279202721,-71.06284267,42.37148785,-0.306386997,1.225902398,9.500228721,71.32055991,-7.359287206,-1.812282868,-18.93656946,3.189619833,-16.87459646,289.003978,9.800271186,3.464163792,0.938668906
1311279203810,-71.06216288,42.37109704,-0.381315553,1.838799569,9.76583568,338.0103557,-10.99949104,-1.999559624,29.8127079,75.06293862,6.062824282,113.2061543,4.75030496,2.000144531,0.898414499
1311279206588,-71.06359715,42.37180217,-0.229825642,0.956852128,9.461101769,67.27761605,-5.765551537,-1.374928292,-17.18571184,6.377299842,-14.43680311,301.2003622,15.80027519,3.464129103,0.858668201
1311279210803,-71.06423036,42.37217125,-0.420523064,0.650451473,9.50023345,65.75272957,-3.921845012,-2.515507931,-18.18737432,7.126155341,-15.1861854,304.9010832,15.40013262,2.000065997,0.926530749
1311279211890,-71.06258353,42.37133667,1.307639036,-0.463086517,10.1880066,322.009704,3.000227378,7.000385243,41.62604412,56.06345227,5.813053019,297.7783375,12.25024369,2.000152003,0.888645326
1311279214667,-71.06488646,42.37249838,-0.995956901,1.070985712,9.959897512,61.99041165,-6.109252119,-5.68722066,-16.68710221,7.87772902,-13.43673322,303.500803,16.6001676,2.000149427,0.948025669
1311279216104,-71.06322355,42.37160159,0.340548486,-0.694567316,10.92352074,321.0102042,4.000294287,2.000494552,44.3750052,53.3131601,16.75160201,299.8837685,16.25019215,2.00007299,0.784606861
1311279218526,-71.06568896,42.37284708,-0.459664759,0.229869324,9.231231023,66.24318775,-1.421538888,-2.858944376,-17.68710769,7.626937024,-13.93727413,298.5092667,18.80017246,2.449618344,0.964352381
1311279220046,-71.06374211,42.37184113,0.38138023,-0.50394235,10.41964799,321.0090585,3.000096516,2.00023221,42.8754603,49.8146241,11.81397539,302.3515583,16.25014522,2.000148557,0.947407964
1311279222741,-71.06629058,42.3731023,0.07664171,-0.919316083,9.117150459,62.91389125,5.750240305,0.468885548,-17.43635694,10.56435216,-14.18597691,299.7014097,18.4000314,2.121322392,0.957340991
1311279223911,-71.06452806,42.37225218,0.463178147,-0.340482365,9.915610324,321.00456,2.000436946,3.000272175,43.62613948,50.56372909,11.81268848,304.8117539,15.75003205,2.000026007,0.893253503
1311279226604,-71.06719176,42.37354996,0.803612211,0.880277314,9.690944748,70.69178887,-5.187131999,4.734800915,-11.24978436,14.56272108,26.87651639,308.5055085,17.10030225,1.732081105,0.769689415
1311279228129,-71.06523039,42.37258916,0.463143889,-0.299595001,10.69204752,321.0086982,2.00051596,2.000157755,43.62513056,51.31532491,10.81390879,301.6445176,17.50733426,3.000137838,0.865844419
1311279230817,-71.06770258,42.37405538,-0.459601812,1.070974257,9.576852716,46.72226713,-6.35930399,-2.734337635,-24.6862723,27.56372961,0.500420414,326.5049198,18.00006913,2.449580435,0.873483759
1311279231999,-71.06602404,42.3729398,-0.108894369,-0.762674145,9.656889128,321.0070132,5.000359657,-0.999864531,44.62551366,49.81414614,9.812591324,299.533945,19.00684653,2.000080332,0.902369355
1311279234682,-71.06807606,42.37474819,-0.267290016,1.149266376,9.307833642,69.70590872,-7.046752503,-1.624760824,-23.43746181,10.37627304,-5.123493244,336.1048053,21.00000472,3.000065312,0.860622695
1311279235866,-71.06679457,42.37326776,-0.108943122,-1.457362928,9.724944165,317.007041,9.000047755,-0.999610386,36.87555953,47.56394042,-5.935922269,299.8835067,18.0003032,3.000081121,0.771859299
1311279238538,-71.06847333,42.37546883,-0.343873355,0.459698618,8.657476058,65.73607253,-3.046706951,-2.265525611,-23.18568932,10.12653748,-13.68630463,335.9092864,21.80026551,2.449530858,0.922025443
1311279240078,-71.06738956,42.373688,0.572133483,-1.797814581,9.806705953,325.0034727,10.00013804,3.000363928,48.68865077,67.81348991,14.75117218,317.8121025,17.25748861,2.000039506,0.824521085
1311279242752,-71.0689231,42.37617917,0.037487746,0.306461525,9.307838996,64.42344366,-1.874778577,0.218826914,-24.93624134,9.87775374,-13.18662497,335.9087172,21.9000651,3.000054476,0.946059712
1311279243945,-71.06789385,42.37428651,0.69472492,-0.803595935,8.962209475,326.0094786,5.000460168,4.000368517,42.87651264,60.31483702,26.2513686,328.7178149,19.5003079,4.000144201,0.926770996
1311279246616,-71.06931297,42.3768888,0.076671757,0.306527629,9.307875926,63.96062078,-1.874764309,0.484416533,-25.12445288,12.5633772,-13.68627661,337.0030108,21.2000996,2.449604167,0.877888529
1311279248160,-71.06830539,42.37500716,0.694642684,-0.463016957,9.575174355,322.0120463,3.000279935,4.000047083,49.18803962,62.31487097,17.50012247,335.0453306,21.25020103,4.000132719,0.837048126
1311279250827,-71.06968537,42.3775636,-1.033364823,0.306538487,8.810716809,65.65022663,-1.984005999,-6.671680948,-23.68647748,11.06540446,-13.93704296,337.8018916,20.30023778,2.449543447,0.881387676
1311279252049,-71.0687019,42.37574713,0.108992603,-0.340494163,9.888437764,325.0034931,2.000327731,1.000157536,49.68937749,65.31259932,21.00113353,336.4535963,21.75029972,3.000121583,0.93496975
1311279254706,-71.07002249,42.37820614,-0.573689538,0.420563742,9.001412397,64.96971214,-2.656240923,-3.640209897,-24.18633702,11.81490186,-13.93698829,337.9014589,18.60024303,2.449579023,0.941052218
1311279255916,-71.06909856,42.37646377,6.41665E-06,-0.272341216,10.4196418,325.0095054,2.000170108,-0.999524368,49.68752708,64.56400556,17.50129804,338.2084551,21.50013862,3.000050394,0.925896895
1311279258573,-71.0703346,42.37879804,-1.22574779,1.070952656,9.500214044,63.09888344,-6.390204909,-7.296411995,-23.18627457,11.06423119,-12.93683365,337.7069436,17.80005831,3.464215181,0.88621191
1311279260126,-71.06948059,42.37716564,0.27246893,-0.463037563,10.03826555,324.0052796,3.000147989,2.000155985,47.9379121,63.56271397,17.00076836,337.5085821,20.50026268,3.000104233,0.797900473
1311279262784,-71.07068571,42.37940517,-1.225771665,0.229881381,9.040577073,64.41573131,-1.452719491,-7.718385094,-26.12326989,12.06491821,-18.31116128,336.8027712,18.60018113,2.449619682,0.948819714
1311279263987,-71.06983826,42.37783441,-0.108905291,-0.272371469,9.697735779,324.0096718,2.000320699,-0.999584591,47.43857024,62.31289025,16.75160592,338.5615664,19.75009685,3.000140035,0.817015221
1311279266647,-71.07102943,42.38000627,-0.497065642,0.650442377,8.887346343,63.25601498,-4.17143588,-3.187135896,-22.93658461,11.06253064,-15.374085,335.7057975,17.90024296,2.449636774,0.924049087
1311279268205,-71.07016722,42.37846772,0.504043162,0.08172215,9.493417784,323.0074895,-0.999692309,3.000132531,46.18868501,61.56254541,18.75012682,339.263743,18.25007732,3.00007207,0.760518352
1311279270858,-71.07144161,42.38072138,-0.459649778,0.306530913,9.423587554,67.27153069,-1.84353752,-2.796344991,-27.12464984,10.37536605,-12.49848438,336.8086955,17.00005442,2.449608661,0.89907613
1311279272086,-71.07047218,42.37903926,0.531276171,0.190738593,10.46043297,323.011827,-0.999987358,3.000250647,49.43929764,62.31381773,14.75095364,339.6138523,17.50731692,4.00004958,0.94425078
1311279274729,-71.07176884,42.38126444,-0.306389602,0.343915697,9.576880959,71.16414627,-2.046786148,-1.812210246,-30.87438483,10.12597734,-12.24877451,336.1016196,16.20001326,2.44958013,0.919108326
1311279275946,-71.07083059,42.37968065,-0.081671532,-0.531114993,9.997357831,323.0111341,3.000149964,-0.99950763,50.18791415,63.06297044,15.00093211,335.0474876,18.25009392,4.000094695,0.911789168
1311279278596,-71.07205871,42.38178273,-0.076580533,0.306488095,9.920744701,68.00487204,-1.765312732,-0.452747658,-29.62446172,11.06272908,-9.999855768,335.5063922,14.80004684,2.449590494,0.923251807
1311279280162,-71.07121174,42.38024905,0.381391239,-0.272322018,9.343587566,322.0012569,2.000474477,2.000436681,49.93935142,65.81486065,18.75013845,335.7485644,17.25001543,3.00013791,0.732683857
1311279282807,-71.07230995,42.38220577,-0.113980524,-0.726985959,9.270372182,71.39201923,4.484384238,-0.70273618,-31.62407978,11.06293976,-6.374929112,334.7006709,13.00022966,2.449525941,0.940362093
1311279284024,-71.07146431,42.38069806,-0.422165783,-0.953389375,10.03824601,322.0120944,5.000051828,-1.999657641,54.18872035,71.06447439,18.25079604,336.8029143,17.50014273,3.00007526,0.940599698
1311279286670,-71.07248664,42.3824989,-0.190627759,0.573774763,9.30786606,66.66223347,-3.531224032,-1.171677733,-34.37381603,12.56427286,-10.4990564,337.1074527,11.80001283,3.000144621,0.987467163
1311279287925,-71.07187504,42.38135678,-0.081672316,-0.149809619,8.730704634,324.001342,1.000288881,-0.999592765,49.93932358,70.56497053,14.50014737,336.8013415,15.75801358,3.000090377,0.854585555
1311279290881,-71.07272255,42.38290561,-0.30643221,-0.3829879,9.193814305,67.50087197,2.375118499,-1.905941505,-29.37483083,13.0638003,-11.49965165,333.8091008,8.600081651,3.000129723,0.98622493
1311279292137,-71.07217341,42.38182488,-0.040853429,-0.953378272,10.18805055,324.0007358,5.000157254,-0.999588238,50.93882827,71.56302936,23.50068671,335.0478921,14.50021096,3.00013253,0.848534263
1311279294749,-71.07294373,42.38303542,-2.834689551,0.996033444,9.11714846,101.3379331,-5.968725271,-17.18734955,-11.9982523,-4.684922952,-12.24925156,276.7010705,4.8002655,2.00013493,0.928487272
1311279295996,-71.07241792,42.38224871,-0.081696574,-0.503939703,9.343609863,324.0016421,3.000425916,-0.999741908,50.68772,69.81513943,27.75150409,336.4465168,12.25028481,3.000042333,0.844344573
1311279300210,-71.07262292,42.38262753,-1.307527041,-0.299596112,10.52853272,324.0089107,2.000163188,-6.999776692,50.68836665,72.81261461,21.00141737,336.0945464,11.25030686,3.000133458,0.927828373
1311279304074,-71.07280658,42.3829356,-1.075934377,1.116951205,10.31064107,324.0006698,-5.999554319,-5.999839391,51.43921864,75.81317695,23.25123623,335.7443575,7.267319392,2.000074772,0.935704147
1311279306674,-71.07293642,42.3826739,-0.534584053,1.799634287,9.384487566,127.522132,-10.82764298,-3.187075719,-32.62444874,-27.56182466,-7.8116986,144.3084179,7.000306078,3.0001517,0.937518081
1311279308282,-71.0729893,42.38302628,0.109000368,0.721916197,9.765842273,326.0115321,-3.999497876,1.00037637,32.06268197,55.31321467,17.5004478,255.9465959,5.250218003,2.000084965,0.894593638
1311279310889,-71.07260835,42.38220826,-0.267215336,1.186708471,9.154642978,124.5050736,-7.374636243,-1.656196514,-37.06109997,-24.12325855,-3.687066929,151.5058861,13.10026945,3.464249013,0.924800291
1311279314760,-71.07231857,42.38157947,-0.803594873,0.919443533,9.0405442,126.9387989,-5.765306123,-5.046521929,-30.62442919,-25.12359988,-11.74925835,156.8000203,16.50020873,3.000022892,0.929557
1311279316003,-71.07310434,42.38285041,2.492603017,0.190692491,9.697707219,352.0111503,-0.999719327,14.00036746,19.50018346,76.31259123,15.0015353,170.8650388,4.750119833,2.000141109,0.937866837
1311279318626,-71.07202825,42.38095699,-0.612910832,0.919381245,8.771546383,127.8156258,-5.968487622,-3.968498118,-32.12475861,-26.87495167,-13.18664159,157.2066888,17.4002787,3.000106729,0.931644867
1311279320217,-71.07285947,42.38248431,0.91261223,-0.503930249,9.697729017,350.0076879,3.000165776,5.000512145,16.50052038,73.56357954,24.25136015,157.1512286,13.2502254,2.000088868,0.89055143
1311279324079,-71.07255491,42.38199701,0.612950091,-0.108888015,9.806659737,348.0042254,1.000221994,4.000272747,19.00058233,76.56505163,29.50084328,155.7442331,15.25021278,2.000149423,0.834719059
1311279326760,-71.0713726,42.37989358,-0.497111352,0.996023764,9.883264666,128.8323131,-5.749791635,-2.859276143,-30.87316457,-27.81086286,-13.93591526,157.2025209,19.10009808,2.449613101,0.87323591
1311279330624,-71.07090673,42.3790895,-0.726971187,0.80364379,8.962246874,133.2413186,-5.093647449,-4.624766797,-26.37320267,-27.55979854,-14.1860483,156.307379,19.70027898,2.000043488,0.910163512
1311279332184,-71.07189911,42.38086002,0.422241724,-0.463075845,9.384427981,347.0058089,3.00001561,3.000496676,17.50074407,72.06448844,21.00032244,156.0993751,18.000059,2.00005261,0.872672417
1311279334836,-71.0705032,42.37843621,-1.416432549,1.455732325,9.614272749,133.7976813,-8.499879603,-8.280773113,-26.87322704,-29.56203768,-10.24944345,155.4056767,20.00028138,1.732144901,0.893190033
1311279336045,-71.0715407,42.38025279,0.299700498,-0.572019139,10.22892437,346.0065092,3.000260049,2.000291195,19.00151522,70.06386542,19.25086035,156.1018861,18.75016992,2.000125157,0.75424214
1311279338694,-71.07004437,42.37775682,0.153237543,0.459704119,9.576857313,129.5345123,-2.749516506,0.922005167,-30.87321557,-25.37436152,-14.68605209,153.8033979,20.60008257,1.732130418,0.933812493
1311279340260,-71.07116672,42.37961679,0.53121536,0.081794999,10.2289593,347.0018229,-0.99950181,3.000271253,17.50008568,68.31509345,17.5006817,156.7972805,19.50025378,2.000107763,0.879625447
1311279342907,-71.06957929,42.37708399,-0.037451827,-0.076591163,10.11310233,131.3197526,0.453191651,-0.218247844,-30.12355931,-27.81170493,-12.68594668,154.6086693,20.50011368,1.73213497,0.939450386
1311279344124,-71.07077719,42.37895436,0.572134105,0.340587459,9.575106141,349.0033304,-1.999786397,3.000463359,13.688397,65.56376886,27.50027771,156.1034268,20.00028129,2.000006662,0.943316435
1311279346777,-71.06915995,42.376468,0.076702038,0.842822932,9.345272274,131.4259394,-5.155967208,0.469067754,-28.87486375,-26.62274434,-11.24945932,154.2080041,18.60007723,2.000062105,0.889586096
1311279348003,-71.07036486,42.37830647,0.653819368,0.653817051,9.615982527,345.0072637,-3.999637655,4.000235492,18.7505778,69.06283127,19.50055358,155.397966,20.0002954,2.000038402,0.88388611
1311279350639,-71.0687477,42.37579723,-0.497104977,1.149286691,8.771550202,129.8517877,-7.468622896,-3.218552753,-29.87368562,-27.06074363,-13.68730175,156.1036048,20.00007348,2.000085802,0.866257556
1311279352210,-71.06991499,42.37763293,-0.040811547,-1.266685328,11.30495345,345.008595,6.000065248,-0.999592442,19.50083377,71.81528245,18.50010646,153.6388578,21.00029027,2.000046625,0.88945752
1311279354849,-71.0683121,42.37510943,-0.842687333,0.45969076,8.962259816,127.4861446,-2.906025659,-5.374743756,-24.93625995,-24.37272751,-13.68728291,155.5024248,20.90019236,2.00007959,0.957965718
1311279356077,-71.06947952,42.37694867,0.040900258,0.313351608,9.425311476,345.0064445,-1.999656583,-0.999909644,18.25139666,70.06368615,16.75025538,155.0441196,20.25017917,2.000006215,0.706397522
1311279358709,-71.06791572,42.37443354,-0.383014015,0.534683444,8.081984391,139.5186375,-3.780947497,-2.718470761,-19.68660136,-29.06063357,-15.87383973,156.0027124,20.80018484,3.000058505,0.898168572
1311279360291,-71.06907572,42.37631725,0.61291846,-0.653692079,9.302704505,345.0111624,4.00015666,4.000199469,18.25149643,72.31331988,20.75009471,153.9924509,19.00001872,2.000019515,0.861943681
1311279362924,-71.06749699,42.37379128,-2.37496474,0.306511227,9.270401174,127.5723023,-1.843367724,-14.35936165,-31.62370769,-28.05996569,-10.24863014,151.9040468,19.50026642,4.000072715,0.907746496
1311279364182,-71.06867141,42.37566712,0.463119996,-0.190680892,9.46617898,347.0115225,1.000197553,3.000452658,18.75084668,70.81450179,18.50015093,156.1032701,20.50026088,2.000093915,0.897192704
1311279366788,-71.06689331,42.37329134,-1.991903457,1.379124335,9.461082098,119.5329654,-8.109214975,-11.78102485,-27.3744467,-18.74790886,-26.37456723,133.6029776,17.80012194,2.449526346,0.872405153
1311279368042,-71.06823698,42.37504085,-0.190676482,-0.572038914,10.14726682,339.0120622,3.000370868,-0.999990693,21.50057159,67.81455439,13.00090503,151.1723791,19.50022261,4.000086242,0.822969292
1311279370651,-71.06614677,42.37294824,-0.459629323,0.420597053,9.345306612,120.0571876,-2.577814875,-2.82769501,-36.81227233,-22.6859641,-14.68702895,123.1077731,18.00028703,3.000047266,0.925639581
1311279372252,-71.06784009,42.37432293,5.49867E-05,-0.381300318,9.615998508,342.0079037,2.000482203,-0.999991526,22.25128468,67.56458892,22.7507603,155.398371,20.50012948,4.000105648,0.841570305
1311279374858,-71.06547393,42.37261668,-0.229790708,-2.604862383,9.040563413,123.4697488,16.07843569,-1.405928836,-36.81142491,-23.12330832,-14.43632718,125.5004991,15.80001646,3.464206925,0.948724225
1311279376116,-71.06743502,42.37368004,0.040877725,1.757085762,9.915613568,351.0082469,-9.999695798,-0.999465171,14.68800367,73.0634568,13.00083237,152.2362491,19.75001062,4.00011516,0.889683879
1311279378721,-71.06513169,42.37252581,-0.267228438,-1.532241032,9.117140576,123.913664,9.53125595,-1.655810932,-35.56102358,-22.43585553,-13.93609553,111.8059597,7.200239338,3.464151453,0.967523219
1311279380334,-71.06686313,42.37319812,0.844541159,0.340515397,9.302733052,350.009079,-1.999931394,5.000521547,16.50127111,74.81426734,15.50158253,138.1679608,17.50715287,3.000103034,0.851945478
1311279384212,-71.06602422,42.37286709,4.16878E-05,-0.422211253,9.697763367,347.0091657,3.000512373,-0.999540613,18.5011986,75.5628262,15.0006561,121.9943056,18.0071505,3.000011667,0.915154176
1311279388068,-71.06535311,42.37254981,-2.914700538,-0.6945853,9.847532665,347.006079,4.00038767,-15.99982597,12.43835567,80.31429715,19.50076905,123.3980174,14.75013369,3.000092151,0.893415512
1311279446807,-71.06472686,42.37225707,-0.383064113,1.416559279,9.193780383,117.8924095,-8.765531112,-2.343445465,-35.56206424,-22.43734095,-13.68607204,128.0036561,7.700102377,3.464217389,0.941589918
1311279450670,-71.06413216,42.37203139,-0.30641544,0.30649031,9.307833724,117.6449102,-1.874864267,-1.874844152,-37.5616735,-20.1861046,-14.93691806,121.5043387,12.00005555,4.24268695,0.980467265
1311279454885,-71.06340669,42.37167599,-0.650305495,0.267339175,8.887342693,115.6435125,-1.702814581,-4.171377298,-37.81207511,-18.93652519,-14.43637415,120.0085664,14.30006452,4.242695266,0.951653038
1311279458745,-71.06282681,42.37145003,-0.153139889,-0.114020918,9.231199081,112.7694156,0.703480293,-0.95275731,-36.06073663,-14.74954349,-16.12378116,117.4026016,12.00003889,3.464129019,0.969393799
1311279460338,-71.06482658,42.37218572,0.653828825,-0.531165031,9.956545204,348.010131,3.0003753,4.000222151,20.00103172,72.31444924,14.75036828,139.2194235,5.522810639,8.000118119,0.979207811
1311279462960,-71.06242247,42.37124545,-0.190629059,-1.76210031,8.810683735,122.9305793,11.3129489,-1.202883305,-33.37462265,-18.49786734,-9.562313414,117.2055625,8.800174058,3.000037797,0.980926047
1311279464204,-71.06403976,42.37182341,2.72594E-05,-0.653751418,10.26973408,347.0119656,4.000187052,-0.999808443,20.00113118,74.31254725,16.2503595,125.8684577,13.50951784,8.000101677,0.924591261
1311279468416,-71.06336085,42.37155237,-0.081701697,-0.612908967,9.956527383,346.010467,4.000118614,-0.999793045,23.00161733,74.06482046,19.25048121,117.4276052,14.250088,12.00015148,0.867415092
1311279472295,-71.06277344,42.37132427,-0.503878527,-0.381319267,9.847584618,342.0064845,2.000428412,-2.999542381,22.50148485,73.56493014,9.063748713,119.883281,12.75008018,12.00008992,0.87716212
1311279476158,-71.06236241,42.37121099,-2.179186177,-0.463030083,10.14726536,345.0120712,3.000389374,-11.99998519,20.50143209,72.31355633,11.81266893,119.1890556,8.750189652,6.000053681,0.960167763
1311279550725,-71.06282773,42.37149147,-0.42048412,1.110135042,9.728332659,82.23765153,-6.499538072,-2.468345291,-14.74905384,-1.249831609,-15.37482153,298.4059692,11.80015095,2.000147342,0.936844664
1311279554944,-71.06352857,42.37176408,-0.726982714,0.459768178,10.11312744,63.96975867,-2.609285909,-4.109328449,-15.68611922,7.125543175,-13.43591498,298.9049977,14.80018085,2.449541274,0.931224662
1311279558834,-71.06421608,42.37214301,-0.459641331,0.956894482,9.154581903,61.61257185,-5.968595174,-2.85917017,-14.93581115,8.125650999,-14.18631424,303.5080074,16.00002827,2.449618931,0.969068815
1311279560359,-71.06252182,42.37132738,1.225871729,-0.503870645,9.806709405,322.0029711,3.000343549,7.000439169,23.75183325,36.31445518,-9.187393333,297.0731552,10.75002641,3.00008149,0.923663013
1311279562694,-71.06476486,42.37242319,-1.11004494,1.225882186,8.887312012,60.69659273,-7.796395711,-7.046588742,-15.93727881,8.126299422,-14.18611272,305.1039677,16.80026556,2.44955508,0.987039989
1311279564584,-71.06306364,42.37154491,0.299735536,-0.299637052,9.765819063,324.0118525,2.000248833,2.000115151,22.75140563,33.56305121,-7.437172349,298.4823944,14.00001458,3.000007315,0.868852959
1311279566905,-71.06564957,42.37284641,-1.070818954,0.727047797,8.924798544,62.18789251,-4.624869652,-6.812232121,-15.43610577,8.876027297,-13.18678874,303.3091288,18.80013727,2.449632823,0.918311092
1311279568476,-71.06369706,42.3718269,0.504030883,-0.463051667,10.038237,319.0033326,3.000213373,3.0002028,26.5627739,32.31255932,-7.936856028,301.6437839,15.00009351,4.000076245,0.691250795
1311279570764,-71.06650453,42.37318695,-0.153152755,-0.80351797,9.307881749,64.1573277,4.937956252,-0.952863881,-17.43582315,8.377192286,-13.68599209,299.9075469,19.40025574,3.000055201,0.934318761
1311279572339,-71.06437649,42.37218166,0.272418399,-0.503882373,9.765836633,319.0023151,3.000087867,2.000233103,26.56258354,31.56398811,-7.436165497,304.8064249,16.25000106,6.000054303,0.794324607
1311279574983,-71.067176,42.37355454,1.033491568,0.880299377,8.924802272,48.70717423,-5.609236471,6.562620578,-21.6874802,20.93972863,-11.24865419,309.7002047,17.30029179,2.000107048,0.907105106
1311279576556,-71.06509291,42.37255518,0.612945416,7.8349E-05,9.493384337,319.0108694,-0.999992289,4.000039445,27.06336143,31.06290558,-5.686474449,306.2156189,17.25735344,8.000129821,0.853352444
1311279578843,-71.06771754,42.37405899,-0.382994893,1.149254979,10.57280546,46.95537876,-6.187059591,-2.062464293,-15.68683124,16.50080666,-11.24898995,324.3064646,19.40006463,2.121324241,0.901840243
1311279580426,-71.06583273,42.37290755,0.34058586,-0.190621021,9.724992556,319.0043048,1.000272614,2.000365835,26.31356685,29.06265329,-2.436354832,300.2381164,19.00669421,6.000052849,0.839662475
1311279582706,-71.06813674,42.37475807,0.153267894,1.225906295,8.962192504,59.94370462,-7.796867811,0.984776673,-25.6238318,14.5641856,-19.31237394,334.4031346,21.10026178,2.449604862,0.832946864
1311279584635,-71.06664168,42.37324253,-0.80358392,-1.307504304,9.656885285,328.0082635,8.000127364,-4.999954713,14.18883499,32.31390512,-32.62345476,298.8318837,19.00005738,6.000038656,0.846600359
1311279586916,-71.0685259,42.37550664,-0.229826768,1.225915563,9.65347528,62.68838849,-7.234170411,-1.343726789,-24.43716568,12.06430151,-14.93743232,336.1075867,21.50004101,1.73212439,0.821669863
1311279588520,-71.06729028,42.37363963,0.422314058,-1.334712417,9.724970998,326.0114799,8.000269994,2.000188184,42.12619577,50.31287366,17.50159859,316.7610901,18.31165729,4.000087807,0.800322991
1311279590780,-71.06893079,42.37624752,0.037494222,0.076685644,9.307875139,63.40918877,-0.483938346,0.219272596,-25.6240612,12.31385352,-15.37457752,337.1064983,22.10012469,2.000145245,0.951798399
1311279592381,-71.06779363,42.37423816,0.721951771,-0.381286629,11.53641341,324.0045001,2.000022916,4.000467592,41.87503867,46.06313216,19.00034264,330.4711877,20.25017507,3.000027217,0.860361706
1311279594990,-71.06931191,42.37697639,-0.343873298,0.267316145,9.193742378,62.6992873,-1.65583903,-2.156017694,-24.93744612,11.81257696,-14.68605984,337.7051295,21.20006915,2.000124533,0.920577489
1311279596595,-71.06821362,42.37490108,0.34052482,-0.108957464,9.956523086,320.006106,1.000298171,2.000351273,38.62515002,51.06304995,18.75125106,335.0412839,21.25015384,4.000047381,0.855799482
1311279598858,-71.06969376,42.37764785,-0.842699749,0.650378014,9.57683313,63.40923301,-3.859043126,-5.015599956,-22.93618306,11.81313301,-14.68640465,337.7061927,19.80016644,1.732062609,0.862971376
1311279600464,-71.06860961,42.37561771,0.504032026,-0.50388933,10.07913766,324.0084853,3.000249408,3.000001302,41.37518945,53.81397526,10.31251818,335.7499302,21.50602068,3.000047338,0.983108546
1311279602725,-71.07005191,42.37828648,-0.459640603,0.842829591,9.65344703,61.73647768,-4.98388371,-2.718604807,-22.68643257,11.81418172,-14.68713167,338.0092311,19.4001049,2.000000794,0.813362302
1311279604676,-71.06903047,42.37635106,-0.081710308,-0.844456124,8.580842897,323.0001146,6.000311392,-0.99983266,43.12530755,55.56457809,10.56276154,337.8598183,22.00010239,2.000114479,0.79720307
1311279606932,-71.0704032,42.37895051,-0.842710951,0.803673002,9.614288651,61.41207784,-4.765291809,-4.983964143,-22.9364344,12.06262785,-13.68664332,337.6028133,19.50001455,1.500025476,0.881744153
1311279608545,-71.06941852,42.37706504,-0.313191378,-0.912494799,10.46042917,323.009529,5.000113233,-1.999773653,41.87657832,53.81439139,12.31378574,337.5044495,21.00007251,2.00001467,0.855201853
1311279610792,-71.0707688,42.37961649,-0.383017312,0.26733821,9.231202766,63.09903203,-1.655831181,-2.374796531,-23.93661842,10.56544826,-15.6234717,337.2028955,19.70000269,1.732181286,0.93974062
1311279612408,-71.06978586,42.37773086,0.340544196,-0.231490689,10.31066966,322.0018081,1.000325516,2.00000811,42.87510963,54.06278805,11.06356733,338.2085822,19.50030973,2.000101763,0.933249536
1311279615004,-71.07119663,42.38025092,-0.306394023,0.612935133,9.767490541,62.16458681,-3.577762153,-1.796795164,-24.68689149,13.06298952,-14.43685476,334.9085578,19.00006222,1.732108209,0.872356601
1311279616645,-71.07013653,42.37838869,-0.081703305,0.108970662,9.84751346,322.0105793,-0.99976452,-0.999482453,41.62608177,52.81470329,11.81394797,338.2080675,19.75010068,2.0001029,0.80619371
1311279618873,-71.07153935,42.38083557,0.229900901,0.114145598,8.579124019,65.32093072,-0.74992869,1.531385272,-27.37409799,13.31299095,-13.43614248,335.5046622,17.90029219,2.000133452,0.855936536
1311279620603,-71.07049436,42.37904666,0.381392153,-0.108883123,9.193787142,322.0006299,1.000112281,2.000105721,42.12668314,52.56330154,12.31261212,337.1556298,19.50027076,2.000034101,0.896688865
1311279622725,-71.07182279,42.38139818,-1.109988601,0.306509765,7.431611683,68.72700742,-2.327639314,-8.483994332,-30.37419338,10.3762791,-19.31224393,337.2047227,16.10005533,1.732166538,0.883328169
1311279624475,-71.07086894,42.37970573,-0.14977165,0.04091178,11.03253335,322.0010257,-0.999807553,-0.9998163,43.12517483,53.31414159,9.563047133,336.4522878,19.50021991,2.000072449,0.892680678
1311279626944,-71.07210514,42.38189664,-0.267252769,-0.919370071,8.810700986,71.52143202,5.937628098,-1.734068241,-30.624821,11.56462194,-10.49857227,336.2003011,13.10008397,1.732122277,0.876131999
1311279628687,-71.07124278,42.38032712,-0.040856203,-0.653776625,9.275480789,321.0099166,4.000352999,-0.99964019,43.12596551,56.063904,12.7510169,336.4474911,18.50007565,2.000030106,0.836957783
